0.5,0.5
0.5,0.49975
0.50000025,0.499500125
0.50000074987525,0.4992503750623751
0.5000014995013119,0.49900075024921936
0.5000024987540594,0.49875125062234704
0.5000037475096777,0.49850187624329256
0.5000052456446629,0.49825262717331154
0.5000069930358217,0.4980035034733811
0.5000089895602715,0.4977545052042008
0.5000112350954393,0.4975056324261928
0.5000137295190621,0.49725688519950295
0.5000164727091859,0.4970082635840011
0.5000194645441659,0.49675976763928165
0.5000227049026659,0.49651139742466444
0.500026193663658,0.49626315299919505
0.5000299307064222,0.4960150344216456
0.5000339159105462,0.4957670417505151
0.500038149155925,0.4955191750440305
0.5000426303227604,0.49527143436014676
0.5000473592915609,0.4950238197565478
0.500052335943141,0.4947763312906469
0.5000575601586217,0.49452896901958754
0.5000630318194289,0.49428173300024364
0.5000687508072942,0.49403462328922043
0.5000747170042539,0.493787639942855
0.5000809302926489,0.49354078301721677
0.5000873905551243,0.49329405256810815
0.5000940976746291,0.4930474486510652
0.5001010515344159,0.4928009713213581
0.5001082520180403,0.4925546206339917
0.500115699009361,0.49230839664370635
0.5001233923925391,0.4920622994049783
0.5001313320520379,0.4918163289720202
0.5001395178726225,0.4915704853987819
0.5001479497393596,0.49132476873895087
0.500156627537617,0.4910791790459529
0.5001655511530635,0.4908337163729525
0.5001747204716682,0.4905883807728537
0.5001841353797005,0.4903431722983006
0.5001937957637295,0.49009809100167767
0.5002037015106238,0.4898531369351107
0.5002138525075513,0.4896083101504671
0.5002242486419788,0.4893636106993567
0.5002348898016712,0.48911903863313216
0.5002457758746918,0.4888745940028896
0.5002569067494017,0.4886302768594691
0.5002682823144594,0.48838608725345545
0.5002799024588207,0.4881420252351786
0.5002917670717381,0.4878980908547141
0.5003038760427605,0.487654284161884
0.5003162292617331,0.4874106052062572
0.500328826618797,0.4871670540371499
0.5003416680043883,0.4869236307036265
0.5003547533092386,0.4866803352544999
0.5003680824243744,0.4864371677383321
0.5003816552411164,0.48619412820343494
0.5003954716510797,0.48595121669787045
0.5004095315461728,0.4857084332694515
0.5004238348185982,0.4854657779657425
0.5004383813608512,0.48522325083405954
0.50045317106572,0.4849808519214715
0.5004682038262852,0.4847385812748003
0.5004834795359197,0.4844964389406214
0.500498998088288,0.48425442496526455
0.5005147593773465,0.4840125393948142
0.5005307632973421,0.4837707822751102
0.5005470097428133,0.4835291536517482
0.5005634986085884,0.4832876535700803
0.5005802297897862,0.4830462820752156
0.5005972031818153,0.4828050392120207
0.5006144186803739,0.48256392502512035
0.5006318761814491,0.4823229395588978
0.5006495755813171,0.48208208285749565
0.5006675167765424,0.4818413549648161
0.500685699663978,0.4816007559245218
0.5007041241407645,0.48136028578003603
